5.922726,6.513939,1.818789,5.995417,5.934905,6.483719,1.830251,6.008251,5.931592,6.470705,1.832363,6.003876,5.926698,6.462927,1.831508,5.998221,6.217433,6.496841,1.859246,6.320262,6.214401,6.49229,1.859874,6.318556,6.205467,6.496861,1.860348,6.308501,6.200283,6.503373,1.860085,6.301025,5.921639,6.498613,1.838069,5.98729,5.923142,6.489947,1.836813,5.989247,D
5.934905,6.483719,1.830251,6.008251,5.931592,6.470705,1.832363,6.003876,5.926698,6.462927,1.831508,5.998221,6.217433,6.496841,1.859246,6.320262,6.214401,6.49229,1.859874,6.318556,6.205467,6.496861,1.860348,6.308501,6.200283,6.503373,1.860085,6.301025,5.921639,6.498613,1.838069,5.98729,5.923142,6.489947,1.836813,5.989247,5.921712,6.491722,1.836323,5.987206,D
5.931592,6.470705,1.832363,6.003876,5.926698,6.462927,1.831508,5.998221,6.217433,6.496841,1.859246,6.320262,6.214401,6.49229,1.859874,6.318556,6.205467,6.496861,1.860348,6.308501,6.200283,6.503373,1.860085,6.301025,5.921639,6.498613,1.838069,5.98729,5.923142,6.489947,1.836813,5.989247,5.921712,6.491722,1.836323,5.987206,5.933737,6.502844,1.819461,6.004313,D
5.926698,6.462927,1.831508,5.998221,6.217433,6.496841,1.859246,6.320262,6.214401,6.49229,1.859874,6.318556,6.205467,6.496861,1.860348,6.308501,6.200283,6.503373,1.860085,6.301025,5.921639,6.498613,1.838069,5.98729,5.923142,6.489947,1.836813,5.989247,5.921712,6.491722,1.836323,5.987206,5.933737,6.502844,1.819461,6.004313,5.934316,6.465391,1.827106,5.999286,D
6.217433,6.496841,1.859246,6.320262,6.214401,6.49229,1.859874,6.318556,6.205467,6.496861,1.860348,6.308501,6.200283,6.503373,1.860085,6.301025,5.921639,6.498613,1.838069,5.98729,5.923142,6.489947,1.836813,5.989247,5.921712,6.491722,1.836323,5.987206,5.933737,6.502844,1.819461,6.004313,5.934316,6.465391,1.827106,5.999286,5.940634,6.542718,1.80871,6.018256,D
6.214401,6.49229,1.859874,6.318556,6.205467,6.496861,1.860348,6.308501,6.200283,6.503373,1.860085,6.301025,5.921639,6.498613,1.838069,5.98729,5.923142,6.489947,1.836813,5.989247,5.921712,6.491722,1.836323,5.987206,5.933737,6.502844,1.819461,6.004313,5.934316,6.465391,1.827106,5.999286,5.940634,6.542718,1.80871,6.018256,5.925972,6.518652,1.822129,5.995437,D
6.205467,6.496861,1.860348,6.308501,6.200283,6.503373,1.860085,6.301025,5.921639,6.498613,1.838069,5.98729,5.923142,6.489947,1.836813,5.989247,5.921712,6.491722,1.836323,5.987206,5.933737,6.502844,1.819461,6.004313,5.934316,6.465391,1.827106,5.999286,5.940634,6.542718,1.80871,6.018256,5.925972,6.518652,1.822129,5.995437,5.920529,6.496027,1.823916,5.988735,D
6.200283,6.503373,1.860085,6.301025,5.921639,6.498613,1.838069,5.98729,5.923142,6.489947,1.836813,5.989247,5.921712,6.491722,1.836323,5.987206,5.933737,6.502844,1.819461,6.004313,5.934316,6.465391,1.827106,5.999286,5.940634,6.542718,1.80871,6.018256,5.925972,6.518652,1.822129,5.995437,5.920529,6.496027,1.823916,5.988735,5.920727,6.487148,1.827503,5.988953,D
5.921639,6.498613,1.838069,5.98729,5.923142,6.489947,1.836813,5.989247,5.921712,6.491722,1.836323,5.987206,5.933737,6.502844,1.819461,6.004313,5.934316,6.465391,1.827106,5.999286,5.940634,6.542718,1.80871,6.018256,5.925972,6.518652,1.822129,5.995437,5.920529,6.496027,1.823916,5.988735,5.920727,6.487148,1.827503,5.988953,5.923147,6.469829,1.830658,5.991397,D
5.923142,6.489947,1.836813,5.989247,5.921712,6.491722,1.836323,5.987206,5.933737,6.502844,1.819461,6.004313,5.934316,6.465391,1.827106,5.999286,5.940634,6.542718,1.80871,6.018256,5.925972,6.518652,1.822129,5.995437,5.920529,6.496027,1.823916,5.988735,5.920727,6.487148,1.827503,5.988953,5.923147,6.469829,1.830658,5.991397,5.92536,6.499778,1.815339,6.000229,D
5.921712,6.491722,1.836323,5.987206,5.933737,6.502844,1.819461,6.004313,5.934316,6.465391,1.827106,5.999286,5.940634,6.542718,1.80871,6.018256,5.925972,6.518652,1.822129,5.995437,5.920529,6.496027,1.823916,5.988735,5.920727,6.487148,1.827503,5.988953,5.923147,6.469829,1.830658,5.991397,5.92536,6.499778,1.815339,6.000229,5.916654,6.504347,1.825695,5.98794,D
5.933737,6.502844,1.819461,6.004313,5.934316,6.465391,1.827106,5.999286,5.940634,6.542718,1.80871,6.018256,5.925972,6.518652,1.822129,5.995437,5.920529,6.496027,1.823916,5.988735,5.920727,6.487148,1.827503,5.988953,5.923147,6.469829,1.830658,5.991397,5.92536,6.499778,1.815339,6.000229,5.916654,6.504347,1.825695,5.98794,5.907516,6.492115,1.821387,5.974059,D
5.934316,6.465391,1.827106,5.999286,5.940634,6.542718,1.80871,6.018256,5.925972,6.518652,1.822129,5.995437,5.920529,6.496027,1.823916,5.988735,5.920727,6.487148,1.827503,5.988953,5.923147,6.469829,1.830658,5.991397,5.92536,6.499778,1.815339,6.000229,5.916654,6.504347,1.825695,5.98794,5.907516,6.492115,1.821387,5.974059,5.928214,6.506041,1.819423,6.00331,D
5.940634,6.542718,1.80871,6.018256,5.925972,6.518652,1.822129,5.995437,5.920529,6.496027,1.823916,5.988735,5.920727,6.487148,1.827503,5.988953,5.923147,6.469829,1.830658,5.991397,5.92536,6.499778,1.815339,6.000229,5.916654,6.504347,1.825695,5.98794,5.907516,6.492115,1.821387,5.974059,5.928214,6.506041,1.819423,6.00331,5.942616,6.499927,1.822652,5.997952,D
5.925972,6.518652,1.822129,5.995437,5.920529,6.496027,1.823916,5.988735,5.920727,6.487148,1.827503,5.988953,5.923147,6.469829,1.830658,5.991397,5.92536,6.499778,1.815339,6.000229,5.916654,6.504347,1.825695,5.98794,5.907516,6.492115,1.821387,5.974059,5.928214,6.506041,1.819423,6.00331,5.942616,6.499927,1.822652,5.997952,5.933997,6.502549,1.81813,5.999538,D
5.920529,6.496027,1.823916,5.988735,5.920727,6.487148,1.827503,5.988953,5.923147,6.469829,1.830658,5.991397,5.92536,6.499778,1.815339,6.000229,5.916654,6.504347,1.825695,5.98794,5.907516,6.492115,1.821387,5.974059,5.928214,6.506041,1.819423,6.00331,5.942616,6.499927,1.822652,5.997952,5.933997,6.502549,1.81813,5.999538,5.925669,6.481426,1.822595,5.993033,D
5.920727,6.487148,1.827503,5.988953,5.923147,6.469829,1.830658,5.991397,5.92536,6.499778,1.815339,6.000229,5.916654,6.504347,1.825695,5.98794,5.907516,6.492115,1.821387,5.974059,5.928214,6.506041,1.819423,6.00331,5.942616,6.499927,1.822652,5.997952,5.933997,6.502549,1.81813,5.999538,5.925669,6.481426,1.822595,5.993033,5.92343,6.480847,1.822995,5.992366,D
5.923147,6.469829,1.830658,5.991397,5.92536,6.499778,1.815339,6.000229,5.916654,6.504347,1.825695,5.98794,5.907516,6.492115,1.821387,5.974059,5.928214,6.506041,1.819423,6.00331,5.942616,6.499927,1.822652,5.997952,5.933997,6.502549,1.81813,5.999538,5.925669,6.481426,1.822595,5.993033,5.92343,6.480847,1.822995,5.992366,5.928907,6.489298,1.820208,5.9991,D
5.92536,6.499778,1.815339,6.000229,5.916654,6.504347,1.825695,5.98794,5.907516,6.492115,1.821387,5.974059,5.928214,6.506041,1.819423,6.00331,5.942616,6.499927,1.822652,5.997952,5.933997,6.502549,1.81813,5.999538,5.925669,6.481426,1.822595,5.993033,5.92343,6.480847,1.822995,5.992366,5.928907,6.489298,1.820208,5.9991,5.926313,6.499619,1.829966,5.993442,D
5.916654,6.504347,1.825695,5.98794,5.907516,6.492115,1.821387,5.974059,5.928214,6.506041,1.819423,6.00331,5.942616,6.499927,1.822652,5.997952,5.933997,6.502549,1.81813,5.999538,5.925669,6.481426,1.822595,5.993033,5.92343,6.480847,1.822995,5.992366,5.928907,6.489298,1.820208,5.9991,5.926313,6.499619,1.829966,5.993442,5.927813,6.478153,1.83163,5.994925,D
5.907516,6.492115,1.821387,5.974059,5.928214,6.506041,1.819423,6.00331,5.942616,6.499927,1.822652,5.997952,5.933997,6.502549,1.81813,5.999538,5.925669,6.481426,1.822595,5.993033,5.92343,6.480847,1.822995,5.992366,5.928907,6.489298,1.820208,5.9991,5.926313,6.499619,1.829966,5.993442,5.927813,6.478153,1.83163,5.994925,5.926809,6.472141,1.831908,5.99723,D
5.928214,6.506041,1.819423,6.00331,5.942616,6.499927,1.822652,5.997952,5.933997,6.502549,1.81813,5.999538,5.925669,6.481426,1.822595,5.993033,5.92343,6.480847,1.822995,5.992366,5.928907,6.489298,1.820208,5.9991,5.926313,6.499619,1.829966,5.993442,5.927813,6.478153,1.83163,5.994925,5.926809,6.472141,1.831908,5.99723,5.926539,6.478146,1.831929,5.9974,D
5.942616,6.499927,1.822652,5.997952,5.933997,6.502549,1.81813,5.999538,5.925669,6.481426,1.822595,5.993033,5.92343,6.480847,1.822995,5.992366,5.928907,6.489298,1.820208,5.9991,5.926313,6.499619,1.829966,5.993442,5.927813,6.478153,1.83163,5.994925,5.926809,6.472141,1.831908,5.99723,5.926539,6.478146,1.831929,5.9974,5.928988,6.46327,1.832019,5.994659,D
5.933997,6.502549,1.81813,5.999538,5.925669,6.481426,1.822595,5.993033,5.92343,6.480847,1.822995,5.992366,5.928907,6.489298,1.820208,5.9991,5.926313,6.499619,1.829966,5.993442,5.927813,6.478153,1.83163,5.994925,5.926809,6.472141,1.831908,5.99723,5.926539,6.478146,1.831929,5.9974,5.928988,6.46327,1.832019,5.994659,5.944812,6.505469,1.823297,6.019132,D
5.925669,6.481426,1.822595,5.993033,5.92343,6.480847,1.822995,5.992366,5.928907,6.489298,1.820208,5.9991,5.926313,6.499619,1.829966,5.993442,5.927813,6.478153,1.83163,5.994925,5.926809,6.472141,1.831908,5.99723,5.926539,6.478146,1.831929,5.9974,5.928988,6.46327,1.832019,5.994659,5.944812,6.505469,1.823297,6.019132,5.942323,6.477755,1.830372,6.014949,D
5.92343,6.480847,1.822995,5.992366,5.928907,6.489298,1.820208,5.9991,5.926313,6.499619,1.829966,5.993442,5.927813,6.478153,1.83163,5.994925,5.926809,6.472141,1.831908,5.99723,5.926539,6.478146,1.831929,5.9974,5.928988,6.46327,1.832019,5.994659,5.944812,6.505469,1.823297,6.019132,5.942323,6.477755,1.830372,6.014949,5.953204,6.53624,1.81747,6.036591,D
5.928907,6.489298,1.820208,5.9991,5.926313,6.499619,1.829966,5.993442,5.927813,6.478153,1.83163,5.994925,5.926809,6.472141,1.831908,5.99723,5.926539,6.478146,1.831929,5.9974,5.928988,6.46327,1.832019,5.994659,5.944812,6.505469,1.823297,6.019132,5.942323,6.477755,1.830372,6.014949,5.953204,6.53624,1.81747,6.036591,5.952708,6.485454,1.830717,6.017388,D
5.926313,6.499619,1.829966,5.993442,5.927813,6.478153,1.83163,5.994925,5.926809,6.472141,1.831908,5.99723,5.926539,6.478146,1.831929,5.9974,5.928988,6.46327,1.832019,5.994659,5.944812,6.505469,1.823297,6.019132,5.942323,6.477755,1.830372,6.014949,5.953204,6.53624,1.81747,6.036591,5.952708,6.485454,1.830717,6.017388,5.979868,6.525701,1.827247,6.052208,D
5.927813,6.478153,1.83163,5.994925,5.926809,6.472141,1.831908,5.99723,5.926539,6.478146,1.831929,5.9974,5.928988,6.46327,1.832019,5.994659,5.944812,6.505469,1.823297,6.019132,5.942323,6.477755,1.830372,6.014949,5.953204,6.53624,1.81747,6.036591,5.952708,6.485454,1.830717,6.017388,5.979868,6.525701,1.827247,6.052208,5.998107,6.544713,1.824775,6.073738,D
5.926809,6.472141,1.831908,5.99723,5.926539,6.478146,1.831929,5.9974,5.928988,6.46327,1.832019,5.994659,5.944812,6.505469,1.823297,6.019132,5.942323,6.477755,1.830372,6.014949,5.953204,6.53624,1.81747,6.036591,5.952708,6.485454,1.830717,6.017388,5.979868,6.525701,1.827247,6.052208,5.998107,6.544713,1.824775,6.073738,5.98299,6.557352,1.816696,6.057425,D
5.926539,6.478146,1.831929,5.9974,5.928988,6.46327,1.832019,5.994659,5.944812,6.505469,1.823297,6.019132,5.942323,6.477755,1.830372,6.014949,5.953204,6.53624,1.81747,6.036591,5.952708,6.485454,1.830717,6.017388,5.979868,6.525701,1.827247,6.052208,5.998107,6.544713,1.824775,6.073738,5.98299,6.557352,1.816696,6.057425,5.940641,6.523858,1.826684,6.005357,D
5.928988,6.46327,1.832019,5.994659,5.944812,6.505469,1.823297,6.019132,5.942323,6.477755,1.830372,6.014949,5.953204,6.53624,1.81747,6.036591,5.952708,6.485454,1.830717,6.017388,5.979868,6.525701,1.827247,6.052208,5.998107,6.544713,1.824775,6.073738,5.98299,6.557352,1.816696,6.057425,5.940641,6.523858,1.826684,6.005357,5.971278,6.537667,1.825631,6.043308,D
5.944812,6.505469,1.823297,6.019132,5.942323,6.477755,1.830372,6.014949,5.953204,6.53624,1.81747,6.036591,5.952708,6.485454,1.830717,6.017388,5.979868,6.525701,1.827247,6.052208,5.998107,6.544713,1.824775,6.073738,5.98299,6.557352,1.816696,6.057425,5.940641,6.523858,1.826684,6.005357,5.971278,6.537667,1.825631,6.043308,5.965512,6.540307,1.823643,6.042996,D
5.942323,6.477755,1.830372,6.014949,5.953204,6.53624,1.81747,6.036591,5.952708,6.485454,1.830717,6.017388,5.979868,6.525701,1.827247,6.052208,5.998107,6.544713,1.824775,6.073738,5.98299,6.557352,1.816696,6.057425,5.940641,6.523858,1.826684,6.005357,5.971278,6.537667,1.825631,6.043308,5.965512,6.540307,1.823643,6.042996,5.965775,6.548065,1.820422,6.046382,D
5.953204,6.53624,1.81747,6.036591,5.952708,6.485454,1.830717,6.017388,5.979868,6.525701,1.827247,6.052208,5.998107,6.544713,1.824775,6.073738,5.98299,6.557352,1.816696,6.057425,5.940641,6.523858,1.826684,6.005357,5.971278,6.537667,1.825631,6.043308,5.965512,6.540307,1.823643,6.042996,5.965775,6.548065,1.820422,6.046382,5.963841,6.550102,1.817172,6.045069,D
5.952708,6.485454,1.830717,6.017388,5.979868,6.525701,1.827247,6.052208,5.998107,6.544713,1.824775,6.073738,5.98299,6.557352,1.816696,6.057425,5.940641,6.523858,1.826684,6.005357,5.971278,6.537667,1.825631,6.043308,5.965512,6.540307,1.823643,6.042996,5.965775,6.548065,1.820422,6.046382,5.963841,6.550102,1.817172,6.045069,5.937536,6.480524,1.823045,6.001942,D
5.979868,6.525701,1.827247,6.052208,5.998107,6.544713,1.824775,6.073738,5.98299,6.557352,1.816696,6.057425,5.940641,6.523858,1.826684,6.005357,5.971278,6.537667,1.825631,6.043308,5.965512,6.540307,1.823643,6.042996,5.965775,6.548065,1.820422,6.046382,5.963841,6.550102,1.817172,6.045069,5.937536,6.480524,1.823045,6.001942,5.935637,6.462318,1.826553,5.99825,D
5.998107,6.544713,1.824775,6.073738,5.98299,6.557352,1.816696,6.057425,5.940641,6.523858,1.826684,6.005357,5.971278,6.537667,1.825631,6.043308,5.965512,6.540307,1.823643,6.042996,5.965775,6.548065,1.820422,6.046382,5.963841,6.550102,1.817172,6.045069,5.937536,6.480524,1.823045,6.001942,5.935637,6.462318,1.826553,5.99825,5.961102,6.546938,1.808734,6.040086,D
5.98299,6.557352,1.816696,6.057425,5.940641,6.523858,1.826684,6.005357,5.971278,6.537667,1.825631,6.043308,5.965512,6.540307,1.823643,6.042996,5.965775,6.548065,1.820422,6.046382,5.963841,6.550102,1.817172,6.045069,5.937536,6.480524,1.823045,6.001942,5.935637,6.462318,1.826553,5.99825,5.961102,6.546938,1.808734,6.040086,5.939514,6.427883,1.834446,5.996878,D
5.940641,6.523858,1.826684,6.005357,5.971278,6.537667,1.825631,6.043308,5.965512,6.540307,1.823643,6.042996,5.965775,6.548065,1.820422,6.046382,5.963841,6.550102,1.817172,6.045069,5.937536,6.480524,1.823045,6.001942,5.935637,6.462318,1.826553,5.99825,5.961102,6.546938,1.808734,6.040086,5.939514,6.427883,1.834446,5.996878,5.93673,6.426988,1.834495,5.996554,D
5.971278,6.537667,1.825631,6.043308,5.965512,6.540307,1.823643,6.042996,5.965775,6.548065,1.820422,6.046382,5.963841,6.550102,1.817172,6.045069,5.937536,6.480524,1.823045,6.001942,5.935637,6.462318,1.826553,5.99825,5.961102,6.546938,1.808734,6.040086,5.939514,6.427883,1.834446,5.996878,5.93673,6.426988,1.834495,5.996554,5.936681,6.431185,1.832495,5.993788,D
5.965512,6.540307,1.823643,6.042996,5.965775,6.548065,1.820422,6.046382,5.963841,6.550102,1.817172,6.045069,5.937536,6.480524,1.823045,6.001942,5.935637,6.462318,1.826553,5.99825,5.961102,6.546938,1.808734,6.040086,5.939514,6.427883,1.834446,5.996878,5.93673,6.426988,1.834495,5.996554,5.936681,6.431185,1.832495,5.993788,5.934592,6.434989,1.831036,5.990967,D
5.965775,6.548065,1.820422,6.046382,5.963841,6.550102,1.817172,6.045069,5.937536,6.480524,1.823045,6.001942,5.935637,6.462318,1.826553,5.99825,5.961102,6.546938,1.808734,6.040086,5.939514,6.427883,1.834446,5.996878,5.93673,6.426988,1.834495,5.996554,5.936681,6.431185,1.832495,5.993788,5.934592,6.434989,1.831036,5.990967,5.934654,6.433547,1.831811,5.991655,D
5.963841,6.550102,1.817172,6.045069,5.937536,6.480524,1.823045,6.001942,5.935637,6.462318,1.826553,5.99825,5.961102,6.546938,1.808734,6.040086,5.939514,6.427883,1.834446,5.996878,5.93673,6.426988,1.834495,5.996554,5.936681,6.431185,1.832495,5.993788,5.934592,6.434989,1.831036,5.990967,5.934654,6.433547,1.831811,5.991655,5.935694,6.463524,1.832591,5.995444,D
5.937536,6.480524,1.823045,6.001942,5.935637,6.462318,1.826553,5.99825,5.961102,6.546938,1.808734,6.040086,5.939514,6.427883,1.834446,5.996878,5.93673,6.426988,1.834495,5.996554,5.936681,6.431185,1.832495,5.993788,5.934592,6.434989,1.831036,5.990967,5.934654,6.433547,1.831811,5.991655,5.935694,6.463524,1.832591,5.995444,5.938908,6.457793,1.834417,5.997908,D
5.935637,6.462318,1.826553,5.99825,5.961102,6.546938,1.808734,6.040086,5.939514,6.427883,1.834446,5.996878,5.93673,6.426988,1.834495,5.996554,5.936681,6.431185,1.832495,5.993788,5.934592,6.434989,1.831036,5.990967,5.934654,6.433547,1.831811,5.991655,5.935694,6.463524,1.832591,5.995444,5.938908,6.457793,1.834417,5.997908,5.931547,6.455436,1.834251,5.996972,D
5.961102,6.546938,1.808734,6.040086,5.939514,6.427883,1.834446,5.996878,5.93673,6.426988,1.834495,5.996554,5.936681,6.431185,1.832495,5.993788,5.934592,6.434989,1.831036,5.990967,5.934654,6.433547,1.831811,5.991655,5.935694,6.463524,1.832591,5.995444,5.938908,6.457793,1.834417,5.997908,5.931547,6.455436,1.834251,5.996972,5.942852,6.479316,1.825123,6.015566,D
5.939514,6.427883,1.834446,5.996878,5.93673,6.426988,1.834495,5.996554,5.936681,6.431185,1.832495,5.993788,5.934592,6.434989,1.831036,5.990967,5.934654,6.433547,1.831811,5.991655,5.935694,6.463524,1.832591,5.995444,5.938908,6.457793,1.834417,5.997908,5.931547,6.455436,1.834251,5.996972,5.942852,6.479316,1.825123,6.015566,6.041307,6.401655,1.841898,6.130206,D
5.93673,6.426988,1.834495,5.996554,5.936681,6.431185,1.832495,5.993788,5.934592,6.434989,1.831036,5.990967,5.934654,6.433547,1.831811,5.991655,5.935694,6.463524,1.832591,5.995444,5.938908,6.457793,1.834417,5.997908,5.931547,6.455436,1.834251,5.996972,5.942852,6.479316,1.825123,6.015566,6.041307,6.401655,1.841898,6.130206,5.926276,6.494505,1.819478,5.995561,D
5.936681,6.431185,1.832495,5.993788,5.934592,6.434989,1.831036,5.990967,5.934654,6.433547,1.831811,5.991655,5.935694,6.463524,1.832591,5.995444,5.938908,6.457793,1.834417,5.997908,5.931547,6.455436,1.834251,5.996972,5.942852,6.479316,1.825123,6.015566,6.041307,6.401655,1.841898,6.130206,5.926276,6.494505,1.819478,5.995561,5.942922,6.528965,1.813778,6.021767,D
5.934592,6.434989,1.831036,5.990967,5.934654,6.433547,1.831811,5.991655,5.935694,6.463524,1.832591,5.995444,5.938908,6.457793,1.834417,5.997908,5.931547,6.455436,1.834251,5.996972,5.942852,6.479316,1.825123,6.015566,6.041307,6.401655,1.841898,6.130206,5.926276,6.494505,1.819478,5.995561,5.942922,6.528965,1.813778,6.021767,5.931644,6.462313,1.822526,5.995142,D
5.934654,6.433547,1.831811,5.991655,5.935694,6.463524,1.832591,5.995444,5.938908,6.457793,1.834417,5.997908,5.931547,6.455436,1.834251,5.996972,5.942852,6.479316,1.825123,6.015566,6.041307,6.401655,1.841898,6.130206,5.926276,6.494505,1.819478,5.995561,5.942922,6.528965,1.813778,6.021767,5.931644,6.462313,1.822526,5.995142,6.066177,6.414976,1.843482,6.153763,D
5.935694,6.463524,1.832591,5.995444,5.938908,6.457793,1.834417,5.997908,5.931547,6.455436,1.834251,5.996972,5.942852,6.479316,1.825123,6.015566,6.041307,6.401655,1.841898,6.130206,5.926276,6.494505,1.819478,5.995561,5.942922,6.528965,1.813778,6.021767,5.931644,6.462313,1.822526,5.995142,6.066177,6.414976,1.843482,6.153763,6.064636,6.414428,1.843801,6.153316,D
5.938908,6.457793,1.834417,5.997908,5.931547,6.455436,1.834251,5.996972,5.942852,6.479316,1.825123,6.015566,6.041307,6.401655,1.841898,6.130206,5.926276,6.494505,1.819478,5.995561,5.942922,6.528965,1.813778,6.021767,5.931644,6.462313,1.822526,5.995142,6.066177,6.414976,1.843482,6.153763,6.064636,6.414428,1.843801,6.153316,5.909238,6.448847,1.828613,5.967287,D
